rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000948,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,HAS_PARAMETER,机舱总线制监测报警系统_最大连接节点数,Parameter,通讯模块具有最大连接节点数参数属性,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000949,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,HAS_PARAMETER,机舱总线制监测报警系统_最大采集点数,Parameter,数据采集模块具有最大采集点数参数属性,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000950,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,HAS_PARAMETER,机舱总线制监测报警系统_通讯传输距离,Parameter,通讯模块具有最大传输距离参数属性,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000951,机舱总线制监测报警系统_报警控制单元_消音键,Component,CONTROLS,机舱总线制监测报警系统_报警控制单元_声响器,Component,消音键组件控制声响器组件的停止工作,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000952,机舱总线制监测报警系统_报警控制单元_消音键,Component,CONTROLS,机舱总线制监测报警系统_报警控制单元_外控声光继电器,Component,消音键组件控制外控声光继电器组件的复原,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000953,机舱总线制监测报警系统_报警控制单元_试验按钮,Component,CONTROLS,机舱总线制监测报警系统_报警控制单元_声响器,Component,试验按钮组件控制声响器组件的声响输出,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000954,机舱总线制监测报警系统_报警控制单元_试验按钮,Component,CONTROLS,机舱总线制监测报警系统_报警显示单元_LED 指示灯,Component,试验按钮组件控制报警指示灯组件的全亮状态,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000955,机舱总线制监测报警系统_报警数据采集模块,Equipment,CONNECTS_TO,机舱总线制监测报警系统_报警显示单元,Equipment,采集模块通过总线向显示单元传输报警数据源,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000956,机舱总线制监测报警系统_报警数据采集模块,Equipment,CONNECTS_TO,机舱总线制监测报警系统_数据总线,Component,数据采集模块通过数据总线发送采集信号,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000957,机舱总线制监测报警系统_报警数据采集模块,Equipment,CONNECTS_TO,机舱总线制监测报警系统_电源系统,Equipment,数据采集模块通过 J8 接口物理连接至电源系统获取工作电压,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7
REL_000958,机舱总线制监测报警系统_报警数据采集模块,Equipment,CONNECTS_TO,机舱总线制监测报警系统_航行数据记录仪,Equipment,数据采集模块通过 485 接口连接航行数据记录仪,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000959,机舱总线制监测报警系统_报警数据采集模块,Equipment,CONNECTS_TO,机舱总线制监测报警系统_计算机监控系统,Equipment,数据采集模块可连接计算机监控系统进行 LCD 显示,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000960,机舱总线制监测报警系统_报警数据采集模块,Equipment,DIAGNOSED_BY,机舱总线制监测报警系统_地址设置与主控短接调试,DiagnosticMethod,报警数据采集模块需通过地址设置与主控短接方法进行调试,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000961,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,数据采集模块内部包含采集单元组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000962,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警数据采集模块_地址设置开关,Component,数据采集模块配备拨码开关组用于报警设置,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000963,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警数据采集模块_扫描状态灯,Component,报警数据采集模块配备扫描状态灯用于指示工作状态,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000964,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警数据采集模块_调试跳线,Component,报警数据采集模块包含调试跳线用于模式配置,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000965,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_24 路系统标准配置,Parameter,数据采集模块支持 16 路显示的系统标准配置模式,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7
REL_000966,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_32 路开关量采集能力,Parameter,数据采集模块具备 32 路开关量信号采集参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000967,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_RS-485 通讯接口,Parameter,报警数据采集模块支持 RS-485 通讯接口标准,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000968,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_报警延时 2-5 秒,Parameter,采集主控单元报警点具有 2 至 5 秒延时参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000969,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_报警数据采集模块_外部接口功能说明,Parameter,数据采集模块具备通讯口与电源接口的具体位置定义参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7
REL_000970,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_报警数据采集模块_输入公共端分组说明,Parameter,数据采集模块具备输入信号按 8 路一组分为 4 个公共端的参数规格,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_7
REL_000971,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_地址设置通电短接要求,SafetyNote,数据采集模块地址设置需遵循通电短接的安全要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000972,机舱总线制监测报警系统_报警数据采集模块,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_屏蔽层可靠接壳要求,SafetyNote,数据采集模块连接电缆屏蔽层处理需遵循可靠接壳要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000973,机舱总线制监测报警系统_报警数据采集模块_扫描状态灯,Component,MONITORS,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,扫描状态灯监测并显示主控单元的扫描与工作状态,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000974,机舱总线制监测报警系统_报警数据采集模块_调试跳线,Component,CONTROLS,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,调试跳线短接控制主控单元进入线路扫描模式,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000975,机舱总线制监测报警系统_报警显示单元,Equipment,CONNECTS_TO,机舱总线制监测报警系统_数据总线,Component,显示单元通过 RS485 数据总线与系统其他单元连接,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000976,机舱总线制监测报警系统_报警显示单元,Equipment,DIAGNOSED_BY,机舱总线制监测报警系统_试验按钮全亮测试,DiagnosticMethod,报警控制单元的工作状态可通过试验按钮全亮测试进行诊断,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000977,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_声响器,Component,报警控制单元内部包含声响器组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000978,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_外控声光继电器,Component,报警控制单元内部包含外控声光继电器组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000979,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_数据采集模块,Component,报警控制单元内部包含数据采集模块组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000980,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_消音键,Component,报警控制单元内部包含消音键组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000981,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警控制单元_试验按钮,Component,报警控制单元内部包含试验按钮组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000982,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警显示单元_LCD 液晶显示屏,Component,显示单元内部包含 LCD 液晶屏用于中文显示,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000983,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警显示单元_LED 指示灯,Component,报警控制单元内部包含报警指示灯组件,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_000984,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警显示单元_地址设置开关,Component,显示单元内部包含地址设置开关用于总线寻址,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000985,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_COMPONENT,机舱总线制监测报警系统_报警显示单元_通讯航空插头,Component,报警显示单元配备通讯航空插头用于外部接线,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5
REL_000986,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_24 路系统标准配置,Parameter,报警显示单元支持 16 路系统标准配置的接线模式,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000987,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_工作环境温度,Parameter,报警控制单元需在指定温度范围内工作,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000988,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_工作环境湿度,Parameter,报警控制单元需在指定湿度范围内工作,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000989,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_工作电压,Parameter,报警控制单元硬件运行依赖 DC24V 工作电压,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000990,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_显示单元推荐安装位置,Parameter,显示单元可安装在驾控台、监视台或轮机长室等位置,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000991,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_显示路数配置,Parameter,显示单元支持 16 路或 24 路显示配置参数,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000992,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_防护等级,Parameter,报警控制单元外壳具备 IP22 防护能力,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000993,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_三防保护要求,SafetyNote,报警控制单元需具备三防措施以适应海船环境,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000994,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_电磁兼容性措施,SafetyNote,报警控制单元设计需满足电磁兼容性安全要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000995,机舱总线制监测报警系统_报警显示单元,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_符合造船规范标准,SafetyNote,报警控制单元制造需符合 SOLAS 及入级规范,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_000996,机舱总线制监测报警系统_报警显示单元_地址设置开关,Component,REQUIRES,机舱总线制监测报警系统_数据总线,Component,地址设置开关需配合数据总线进行 RS485 地址设定,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_4
REL_000997,机舱总线制监测报警系统_数据总线,Component,HAS_PARAMETER,机舱总线制监测报警系统_通讯电缆选型规格,Parameter,数据总线通讯连接需满足特定的电缆选型规格,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000998,机舱总线制监测报警系统_数据总线,Component,HAS_SAFETY_NOTE,机舱总线制监测报警系统_屏蔽层可靠接壳要求,SafetyNote,数据总线电缆屏蔽层处理需遵循可靠接壳要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000999,机舱总线制监测报警系统_数据总线,Component,HAS_SAFETY_NOTE,机舱总线制监测报警系统_线路极性禁止接反要求,SafetyNote,数据总线接线需严格遵守极性禁止接反要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_001000,机舱总线制监测报警系统_电源系统,Equipment,HAS_PARAMETER,机舱总线制监测报警系统_通讯电缆选型规格,Parameter,电源系统供电连接需满足特定的电缆选型规格,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_001001,机舱总线制监测报警系统_电源系统,Equipment,HAS_SAFETY_NOTE,机舱总线制监测报警系统_线路极性禁止接反要求,SafetyNote,电源系统接线需严格遵守极性禁止接反要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_001002,机舱总线制监测报警系统_电磁兼容性措施,SafetyNote,PREVENTS,机舱总线制监测报警系统_通讯灯不闪烁,FaultPhenomenon,抗干扰措施可防止因电磁干扰导致的指示灯异常闪频,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_2
REL_001003,机舱总线制监测报警系统_通讯灯不闪烁,FaultPhenomenon,CAUSED_BY,机舱总线制监测报警系统_未收到主控单元信息,FaultCause,通讯灯不闪烁故障由未收到主控单元信息导致,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_001004,水油气超温超压,FaultCause,HAS_FAULT,机舱总线制监测报警系统_参数越限报警,FaultPhenomenon,水油气超温超压原因导致参数越限报警现象,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_001005,水油液位超限,FaultCause,HAS_FAULT,机舱总线制监测报警系统_参数越限报警,FaultPhenomenon,水油液位超限原因导致参数越限报警现象,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_001006,电网绝缘故障,FaultCause,HAS_FAULT,机舱总线制监测报警系统_参数越限报警,FaultPhenomenon,电网绝缘故障原因导致参数越限报警现象,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1
REL_001007,船舶_主推进系统,System,HAS_COMPONENT,船舶_主推进系统_气控换向齿轮箱,Equipment,主推进系统包含气控换向齿轮箱设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_001008,船舶_主推进系统,System,HAS_COMPONENT,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,主推进系统包含船用主机设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_001009,船舶_主推进系统_气控换向齿轮箱,Equipment,HAS_COMPONENT,船舶_主推进系统_气控换向齿轮箱_油压传感器,Component,气控换向齿轮箱内部包含自带的油压传感器组件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17
REL_001010,船舶_主推进系统_气控换向齿轮箱,Equipment,HAS_COMPONENT,船舶_主推进系统_气控换向齿轮箱_液压离合器控制导阀,Component,齿轮箱设备包含机旁换向阀部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_001011,船舶_主推进系统_气控换向齿轮箱_油压传感器,Component,MONITORS,船舶_主推进系统_气控换向齿轮箱,Equipment,齿轮箱自带油压传感器用于监测齿轮箱自身的油压状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17
REL_001012,船舶_主推进系统_气控换向齿轮箱_液压离合器控制导阀,Component,HAS_FAULT,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_三口气源同时失气,FaultPhenomenon,换向控制阀可能发生三口气源同时失气的故障现象,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001013,船舶_主推进系统_气控换向齿轮箱_液压离合器控制导阀,Component,HAS_PARAMETER,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_控制口配置,Parameter,换向控制阀具备正车、倒车和停车三个控制口的参数配置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001014,船舶_主推进系统_气控换向齿轮箱_液压离合器控制导阀,Component,HAS_SAFETY_NOTE,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_失气保位特性,SafetyNote,换向控制阀在设计上需满足失气时位置不变的安全要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001015,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_失气保位特性,SafetyNote,PREVENTS,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_三口气源同时失气,FaultPhenomenon,失气保位特性防止了三口气源失气故障导致的齿轮箱误换向风险,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001016,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,HAS_COMPONENT,船舶_主推进系统_陕柴 PC2-6 型船用主机_主机飞轮,Component,主机飞轮是主柴油机的物理组成部件，由主机制造厂提供,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_001017,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,HAS_COMPONENT,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,主柴油机设备内部包含主柴油机调速器组件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001018,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,HAS_PARAMETER,船舶_主推进系统_陕柴 PC2-6 型船用主机_怠速,Parameter,主机起动后需调整至怠速转速参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22
REL_001019,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_阀箱_膜片执行器,Component,调速器气压设定机构物理连接至遥控系统阀箱的膜片执行器以接收驱动信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001020,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,HAS_COMPONENT,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,主柴油机调速器内部包含气压转速设定机构模块,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_001021,船舶_机舱遥控专用低压气瓶,Equipment,REPAIRED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_联系厂家维修 PLC,RepairMethod,气瓶的定期排放杂质维护方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_001022,船舶电气控制设备,Equipment,HAS_COMPONENT,船舶电气控制设备_开关量输出模块,Component,控制设备内部包含开关量输出模块以驱动外部负载,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_001023,船舶电气控制设备,Equipment,HAS_COMPONENT,船舶电气控制设备_通讯模块,Component,控制设备内部包含通讯模块以实现数据交互,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_001024,船舶电气控制设备,Equipment,HAS_PARAMETER,船舶电气控制设备_工作电压,Parameter,规定了设备供电电源的电压容差及电流需求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001025,船舶电气控制设备,Equipment,HAS_PARAMETER,船舶电气控制设备_环境温度,Parameter,限定了设备安全运行的环境气候温度条件,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001026,船舶电气控制设备,Equipment,HAS_PARAMETER,船舶电气控制设备_相对湿度,Parameter,限定了设备安全运行的环境气候湿度条件,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001027,船舶电气控制设备,Equipment,HAS_PARAMETER,船舶电气控制设备_防护等级,Parameter,定义了设备外壳的物理防护能力指标,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001028,船舶电气控制设备,Equipment,HAS_PARAMETER,船舶电气控制设备_额定工作电压_24V,Parameter,控制设备正常运行依赖 24V 直流电源供电,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_001029,船舶电气控制设备,Equipment,HAS_SAFETY_NOTE,船舶电气控制设备_合规标准,SafetyNote,确立了设备入级检验必须符合的国际及国内规范,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001030,船舶电气控制设备,Equipment,HAS_SAFETY_NOTE,船舶电气控制设备_环境防护措施,SafetyNote,明确了设备抵御环境腐蚀及振动的物理防护要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001031,船舶电气控制设备,Equipment,HAS_SAFETY_NOTE,船舶电气控制设备_电磁兼容措施,SafetyNote,明确了设备抵御电磁干扰的内部设计要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_001032,船舶电气控制设备_通讯模块,Component,CONNECTS_TO,主机_机旁控制箱,Equipment,通讯模块通过 485 通讯线与主机机旁控制箱建立物理连接,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_001033,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_UPS 电源单元,Equipment,监测报警系统包含 UPS 电源单元作为其组成设备之一,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_001034,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_VDR 数据通讯模块,Equipment,系统包含 VDR 数据通讯模块作为其子系统设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_001035,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_备用主机,Equipment,系统包含主运行控制设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_001036,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_延伸报警灯板,Equipment,监测报警系统整体架构中包含延伸报警灯板作为外围指示设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_001037,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_开关量传感器,Equipment,系统配置支持开关量传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_001038,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_打印设备,Equipment,系统包含数据打印输出设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_001039,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_数据输出模块,Equipment,系统包含数据输出模块作为其子系统设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_001040,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_数据采集通讯模块,Equipment,系统包含数据采集通讯模块作为其子系统设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_001041,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_显示单元,Equipment,系统包含人机交互显示设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_001042,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_测速传感器,Equipment,系统配置支持测速传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_001043,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_热电偶传感器,Equipment,系统配置支持热电偶传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_001044,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_热电阻传感器,Equipment,系统配置支持热电阻传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_001045,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_过程变送器,Equipment,系统配置支持过程变送器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_001046,船舶监测报警系统,System,HAS_SAFETY_NOTE,船舶监测报警系统_环境适应性要求,SafetyNote,系统整体需满足船用环境适应性安全要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_001047,船舶监测报警系统,System,REQUIRES,船舶监测报警系统_UPS 电源单元,Equipment,报警系统依赖 UPS 电源单元在主电源失电时提供关机缓冲时间,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_001048,船舶监测报警系统_UPS 电源单元,Equipment,HAS_FAULT,船舶监测报警系统_UPS 电源单元_电池耗尽损坏,FaultPhenomenon,UPS 电源单元可能发生电池因放完电而损坏的故障,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_001049,船舶监测报警系统_UPS 电源单元,Equipment,HAS_PARAMETER,船舶监测报警系统_UPS 电源单元_输入电压,Parameter,UPS 电源单元具备 AC220V 输入电压的技术参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_001050,船舶监测报警系统_UPS 电源单元,Equipment,HAS_PARAMETER,船舶监测报警系统_UPS 电源单元_额定功率,Parameter,UPS 电源单元具备 1000W 额定功率的技术参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
